CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,LATITUD,LONGITUD,FECHA DE CORTE
15,BOYACÁ,NORTE,15774,SUSACÓN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN - SEDE PRINCIPAL,URBANA,6.228293155,-72.68990742,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,315776000133,I.E. HECTOR JULIO GOMEZ,115776000011,CONCENTRACION KENNEDY,URBANA,5.622930064,-73.62421234,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,315776000133,I.E. HECTOR JULIO GOMEZ,315776000133,I.E. HECTOR JULIO GOMEZ - SEDE PRINCIPAL,URBANA,5.618984372,-73.62177954,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,215776000091,I.E. PEDREGAL ALTO,215776000091,I.E. PEDREGAL ALTO - SEDE PRINCIPAL,RURAL,5.660799603,-73.65038922,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15778,SUTATENZA,315778000181,I.E. TECNICA SAN BARTOLOME,315778000181,I.E. TECNICA SAN BARTOLOME - SEDE PRINCIPAL,URBANA,5.024665872,-73.45294905,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15778,SUTATENZA,215778000047,I.E. LOS NARANJOS,215778000047,I.E. LOS NARANJOS - SEDE PRINCIPAL,RURAL,5.029665156,-73.40732139,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,115790000295,ESCUELA URBANA EL GIRON,URBANA,5.909014262,-72.78332795,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ - SEDE PRINCIPAL,URBANA,5.90949267,-72.7823283,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,115798000189,CONC URB MIXTA,URBANA,5.0767495,-73.42169788,"Tuesday, April 16, 2024"
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA - SEDE PRINCIPAL,URBANA,5.075604622,-73.41882402,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,115804000030,ALIANZA PARA EL PROGRESO,URBANA,5.316369915,-73.39604076,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ - SEDE PRINCIPAL,URBANA,5.314856582,-73.39481279,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,215804000204,I.E. SUPANECA,215804000204,I.E. SUPANECA - SEDE PRINCIPAL,RURAL,5.350116249,-73.39629828,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,115804000048,LA ESPERANZA,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,115806000037,COL DE BASI PRI JORGE CLEMENTE PALACIOS,URBANA,5.744424384,-73.00375381,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,315806000214,I.E. JORGE CLEMENTE PALACIOS - SEDE PRINCIPAL,URBANA,5.746816244,-72.99778573,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15808,TINJACÁ,115808000026,I.E. MARIANO OSPINA PEREZ,115808000026,I.E. MARIANO OSPINA PEREZ - SEDE PRINCIPAL,URBANA,5.578482211,-73.64683559,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15808,TINJACÁ,115808000026,I.E. MARIANO OSPINA PEREZ,115808800006,SEDE PRIMARIA,URBANA,5.580194714,-73.64609929,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,115810000017,ESC URB,URBANA,6.415384361,-72.69394309,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15810,TIPACOQUE,115810000220,I.E. LUCAS CABALLERO CALDERON,115810000220,I.E. LUCAS CABALLERO CALDERON - SEDE PRINCIPAL,URBANA,6.413099391,-72.68756414,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,215814000091,I.E. CAMILO TORRES DE TOCA,215814000091,I.E. CAMILO TORRES DE TOCA - SEDE PRINCIPAL,RURAL,5.540289,-73.175284,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA - SEDE PRINCIPAL,RURAL,5.569959101,-73.18448445,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,215814000253,I.E. TECNICA RAFAEL URIBE,215814000253,I.E. TECNICA RAFAEL URIBE - SEDE PRINCIPAL,RURAL,5.57490838,-73.19714319,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,115814000011,I.E. TECNICA PLINIO MENDOZA NEIRA,115814000046,SECCIÓN POLICARPA SALAVARRIETA,URBANA,5.563717736,-73.18353956,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15814,TOCA,215814000253,I.E. TECNICA RAFAEL URIBE,115814000020,SEDE RAFAEL URIBE URIBE,URBANA,5.565607392,-73.18757398,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,115816000027,COL NORBERTO FORERO GARCIA,URBANA,5.935311,-73.501952,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15816,TOGÜÍ,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA,315816000191,I.E. HAYDEE CAMACHO SAAVEDRA - SEDE PRINCIPAL,URBANA,5.937860527,-73.51457471,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15820,TÓPAGA,115820000023,I.E. TECNICA CARLOS JULIO UMAÑA TORRES,115820000058,CONC URB,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15820,TÓPAGA,115820000023,I.E. TECNICA CARLOS JULIO UMAÑA TORRES,115820000023,I.E. TECNICA CARLOS JULIO UMAÑA TORRES - SEDE PRINCIPAL,URBANA,5.771047,-72.833869,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15822,TOTA,115822000152,I.E. JORGE ELIECER GAITAN,115822000039,CONC URB,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15822,TOTA,115822000152,I.E. JORGE ELIECER GAITAN,115822000152,I.E. JORGE ELIECER GAITAN - SEDE PRINCIPAL,URBANA,5.560655425,-72.98527293,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15832,TUNUNGUÁ,115832000151,I.E. LUIS GUILLERMO ROJAS BARRERA,115832000151,I.E. LUIS GUILLERMO ROJAS BARRERA - SEDE PRINCIPAL,URBANA,5.731834624,-73.93435905,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15835,TURMEQUÉ,115835000283,I.E. TECNICA INDUSTRIAL,115835000020,CONC URB MIXTA,URBANA,5.322095055,-73.49320383,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15835,TURMEQUÉ,115835000011,I.E. DIEGO DE TORRES,115835000011,I.E. DIEGO DE TORRES - SEDE PRINCIPAL,URBANA,5.32479022,-73.49060532,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15835,TURMEQUÉ,115835000283,I.E. TECNICA INDUSTRIAL,115835000283,I.E. TECNICA INDUSTRIAL - SEDE PRINCIPAL,URBANA,5.323121356,-73.49015018,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15837,TUTA,115837000256,I.E. TECNICA CHICAMOCHA,115837000035,COL KENNEDY,URBANA,5.693314654,-73.22612819,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15837,TUTA,215837000358,I.E. RIO DE PIEDRAS,215837000358,I.E. RIO DE PIEDRAS - SEDE PRINCIPAL,RURAL,5.705494212,-73.24529576,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15837,TUTA,115837000256,I.E. TECNICA CHICAMOCHA,115837000256,I.E. TECNICA CHICAMOCHA - SEDE PRINCIPAL,URBANA,5.689569859,-73.22796277,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15839,TUTAZÁ,115839000105,I.E. TECNICA PIO MORANTES,115839000105,I.E. TECNICA PIO MORANTES - SEDE PRINCIPAL,URBANA,6.033349003,-72.85596041,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15842,UMBITA,115842000272,I.E. TECNICA SAN IGNACIO,115842000035,CONC URB,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15842,UMBITA,215842000196,I.E. DIVINO NIÑO,215842000196,I.E. DIVINO NIÑO - SEDE PRINCIPAL,RURAL,5.176341,-73.484435,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15842,UMBITA,215842000226,I.E. SAN ISIDRO,215842000226,I.E. SAN ISIDRO - SEDE PRINCIPAL,RURAL,5.207786,-73.425837,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15842,UMBITA,215842000013,I.E. TECNICA AGROPECUARIA,215842000013,I.E. TECNICA AGROPECUARIA - SEDE PRINCIPAL,RURAL,5.248105313,-73.47080884,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15842,UMBITA,115842000272,I.E. TECNICA SAN IGNACIO,115842000272,I.E. TECNICA SAN IGNACIO - SEDE PRINCIPAL,URBANA,5.222160981,-73.45756024,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15861,VENTAQUEMADA,115861000011,I.E. FRANCISCO DE PAULA SANTANDER,115861000259,COL DE EDUC BAS SIMON BOLIVAR,URBANA,5.371104404,-73.51873899,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15861,VENTAQUEMADA,115861000011,I.E. FRANCISCO DE PAULA SANTANDER,115861000011,I.E. FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL,URBANA,5.371406,-73.523711,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15861,VENTAQUEMADA,415001002061,I.E. PANAMERICANO PUENTE BOYACA,415001002061,I.E. PANAMERICANO PUENTE BOYACA - SEDE PRINCIPAL,RURAL,,,"Tuesday, April 16, 2024"
15,BOYACÁ,CENTRO,15861,VENTAQUEMADA,215861000121,I.E. SAN ANTONIO DE PADUA,215861000121,I.E. SAN ANTONIO DE PADUA - SEDE PRINCIPAL,RURAL,5.305325,-73.583651,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,115407000015,I.E. TECNICA INDUSTRIAL ANTONIO RICAURTE,115407000058,CONC CAMILO TORRRES,URBANA,5.633630504,-73.52160829,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,115407000023,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,215407000222,DURUELO,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,215407000087,I.E. LUIS CARLOS GALAN SARMIENTO,215407000087,I.E. LUIS CARLOS GALAN SARMIENTO - SEDE PRINCIPAL,RURAL,5.696245527,-73.48188068,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,115407000015,I.E. TECNICA INDUSTRIAL ANTONIO RICAURTE,115407000015,I.E. TECNICA INDUSTRIAL ANTONIO RICAURTE - SEDE PRINCIPAL,URBANA,5.635094282,-73.52181209,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,115407000023,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,115407000023,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO - SEDE PRINCIPAL,URBANA,5.633938063,-73.52228719,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,115407000023,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,115407800011,SEDE ANEXA,URBANA,5.633878711,-73.52225155,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15407,VILLA DE LEYVA,115407000023,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,115407800020,SEDE CAMPESTRE,URBANA,5.64230011,-73.51713837,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15879,VIRACACHÁ,115879000221,I.E. TECNICA AGROPECUARIA,115879000043,CON URB LA FUENTE TOSCANO,URBANA,5.437945408,-73.29501327,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15879,VIRACACHÁ,115879000221,I.E. TECNICA AGROPECUARIA,115879000221,I.E. TECNICA AGROPECUARIA - SEDE PRINCIPAL,URBANA,5.433924755,-73.29737081,"Tuesday, April 16, 2024"
15,BOYACÁ,LENGUPÁ,15897,ZETAQUIRA,115897000221,I.E. SAN JOSE DE LA FLORIDA,115897000026,ESC URB,URBANA,5.2825,-73.169444,"Tuesday, April 16, 2024"
15,BOYACÁ,LENGUPÁ,15897,ZETAQUIRA,115897000221,I.E. SAN JOSE DE LA FLORIDA,115897000221,I.E. SAN JOSE DE LA FLORIDA - SEDE PRINCIPAL,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,115047000019,I.E. TECNICA RAMON IGNACIO AVELLA,215047000366,ESC BUENAVISTA,RURAL,5.372778,-72.9225,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000099,I.E. REGION SUR DE AQUITANIA,215047000544,ESC CAZADERO,RURAL,5.279245557,-72.98279674,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,115047000019,I.E. TECNICA RAMON IGNACIO AVELLA,215047000609,ESC CORTADERAL,RURAL,5.374444,-72.9225,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,115047000019,I.E. TECNICA RAMON IGNACIO AVELLA,215047000048,ESC HIRVA,RURAL,5.518333,-72.884722,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000099,I.E. REGION SUR DE AQUITANIA,215047000111,ESC LA SALINA,RURAL,5.336308006,-72.92673614,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,115047000019,I.E. TECNICA RAMON IGNACIO AVELLA,215047000293,ESC LOS POZOS,RURAL,5.3675,-72.878333,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,115047000019,I.E. TECNICA RAMON IGNACIO AVELLA,215047000374,ESC MEDIO DE MESAS,RURAL,5.371111,-72.870556,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,115047000019,I.E. TECNICA RAMON IGNACIO AVELLA,215047000625,ESC MOHAN,RURAL,5.518333,-72.884722,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000099,I.E. REGION SUR DE AQUITANIA,215047000510,ESC SAN ANTONIO,RURAL,5.388333,-72.907222,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000099,I.E. REGION SUR DE AQUITANIA,215047000421,ESC TOCUAVITA,RURAL,5.2775,-72.927778,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000099,I.E. REGION SUR DE AQUITANIA,215047000129,ESC VISAGUE,RURAL,5.234630663,-72.97151809,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000153,I.E. SUSE,215047000137,SEDE ALIZAL,RURAL,5.385,-72.918056,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000170,I.E. TOQUILLA,215047000595,SEDE ALIZAL,RURAL,5.5225,-72.776667,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000153,I.E. SUSE,215047000617,SEDE BARRANCO AMARILLO,RURAL,5.388056,-72.908056,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000170,I.E. TOQUILLA,215047000251,SEDE CORRAL DE PIEDRA,RURAL,5.54329018,-72.79169935,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000170,I.E. TOQUILLA,215047000200,SEDE SORIANO,RURAL,5.579438952,-72.7985522,"Tuesday, April 16, 2024"
15,BOYACÁ,SUGAMUXI,15047,AQUITANIA,215047000153,I.E. SUSE,215047000641,SEDE ZAPATERO,RURAL,5.3875,-72.908889,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15051,ARCABUCO,115051000155,I.E. TECNICO ALEJANDRO DE HUMBOLDT,115051000031,CONCENTRACION JHON F. KENNEDY,URBANA,,,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15051,ARCABUCO,115051000155,I.E. TECNICO ALEJANDRO DE HUMBOLDT,215051000109,ESC ALCAPARROS,RURAL,5.757407484,-73.50587586,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15051,ARCABUCO,115051000155,I.E. TECNICO ALEJANDRO DE HUMBOLDT,215051000087,ESC MONTE SUAREZ,RURAL,5.739932723,-73.47983503,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15051,ARCABUCO,115051000155,I.E. TECNICO ALEJANDRO DE HUMBOLDT,215051000168,ESC QUEMADOS,RURAL,5.755294523,-73.46881337,"Tuesday, April 16, 2024"
15,BOYACÁ,RICAURTE,15051,ARCABUCO,115051000155,I.E. TECNICO ALEJANDRO DE HUMBOLDT,215051000061,ESC RUPAVITA,RURAL,5.733593839,-73.40959335,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000011,I.E. TECNICA SUSANA GUILLEMIN,215087000156,ESC EL BOSQUE,RURAL,6.009584971,-72.92453578,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000199,ESC EL CARRIZAL,RURAL,,,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000011,I.E. TECNICA SUSANA GUILLEMIN,215087000041,ESC LA DONACION,RURAL,5.970478,-72.918697,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000261,ESC LA MILAGROSA,RURAL,5.995598,-72.891961,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000067,ESC LA VENTA,RURAL,6.010833,-72.823611,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000059,ESC MONTERO,RURAL,5.993333,-72.950556,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000011,I.E. TECNICA SUSANA GUILLEMIN,215087000075,ESC SAN LUIS,RURAL,6.006318,-72.926624,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000091,ESC TIRINQUITA,RURAL,5.991389,-72.914722,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000121,ESC TUATE ALTO,RURAL,5.9875,-72.885278,"Tuesday, April 16, 2024"
15,BOYACÁ,TUNDAMA,15087,BELÉN,115087000208,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,215087000105,PEDRO PASCASIO MARTINEZ,RURAL,6.01,-72.803333,"Tuesday, April 16, 2024"
15,BOYACÁ,LENGUPÁ,15090,BERBEO,315090000064,I.E. CAMPO ELIAS CORTES,215090000116,ESC AGUA BLANCA,RURAL,5.193056,-73.073611,"Tuesday, April 16, 2024"
15,BOYACÁ,LENGUPÁ,15090,BERBEO,315090000064,I.E. CAMPO ELIAS CORTES,215090000035,ESC BOMBITA,RURAL,5.19862,-73.09638,"Tuesday, April 16, 2024"
15,BOYACÁ,LENGUPÁ,15090,BERBEO,315090000064,I.E. CAMPO ELIAS CORTES,215090000043,ESC JOTAS,RURAL,5.235923103,-73.1097364,"Tuesday, April 16, 2024"
15,BOYACÁ,LENGUPÁ,15090,BERBEO,315090000064,I.E. CAMPO ELIAS CORTES,115090000014,SECCION PRIMARIA,URBANA,5.227257,-73.127082,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15092,BETÉITIVA,215092000105,I.E. TECNICO AGROPECUARIO SANTA RITA DE CASIA,215092000091,ESC RURAL BUNTIA,RURAL,5.889901945,-72.84809846,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15092,BETÉITIVA,215092000105,I.E. TECNICO AGROPECUARIO SANTA RITA DE CASIA,215092000067,ESC RURAL DIVAQUIA,RURAL,5.94562,-72.816224,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15092,BETÉITIVA,215092000041,I.E. TECNICA NUESTRA SEÑORA DE LA O,215092000024,ESC RURAL LAS PUENTES,RURAL,,,"Tuesday, April 16, 2024"
15,BOYACÁ,VALDERRAMA,15092,BETÉITIVA,215092000105,I.E. TECNICO AGROPECUARIO SANTA RITA DE CASIA,215092000075,ESC RURAL SAURCA,RURAL,5.928316,-72.825721,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000073,ESC RURAL CABRERITA,RURAL,6.351027842,-72.63030655,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000120,ESC RURAL CACHAVITA,RURAL,6.388670915,-72.62602352,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000065,ESC RURAL CUALATA,RURAL,6.409324637,-72.64458332,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000243,ESC RURAL EL CABUYAL,RURAL,6.294491848,-72.59975427,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000036,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,215097000294,ESC RURAL EL CARMELO,RURAL,6.347363472,-72.58928464,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000341,ESC RURAL EL GUAMITO,RURAL,6.343175621,-72.6397768,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000324,ESC RURAL EL RODEO,RURAL,6.42520278,-72.62842868,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000103,ESC RURAL EL TUNAL,RURAL,6.38957511,-72.63720699,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000265,I.E. TECNICO INDUSTRIAL MARISCAL SUCRE,215097000197,ESC RURAL LA CABRERA,RURAL,6.353978374,-72.61764782,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000265,I.E. TECNICO INDUSTRIAL MARISCAL SUCRE,215097000332,ESC RURAL LA ESMERALDA,RURAL,6.333657777,-72.63696904,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000036,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,215097000171,ESC RURAL LA ESTRELLA,RURAL,6.32366404,-72.62987825,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000036,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,215097000057,ESC RURAL LA PUERTA,RURAL,6.372252634,-72.63268601,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000081,ESC RURAL LAGUNILLAS,RURAL,6.246136905,-72.62262379,"Tuesday, April 16, 2024"
15,BOYACÁ,NORTE,15097,BOAVITA,115097000028,I.E. TECNICO AGRICOLA,215097000189,ESC RURAL SACACHOVA ALTO,RURAL,6.392715999,-72.61136604,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15104,BOYACÁ,115104000128,I.E. DE BOYACA,215104000131,ESC SIRAQUITA,RURAL,5.416666563,-73.37345332,"Tuesday, April 16, 2024"
15,BOYACÁ,MÁRQUEZ,15104,BOYACÁ,115104000128,I.E. DE BOYACA,215104000025,ESC VANEGA NORTE,RURAL,5.461013779,-73.34636633,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000138,ESC BUENAVISTA ALTO,RURAL,5.683851869,-73.90014783,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000090,ESC CUCAITA,RURAL,5.720543158,-73.88397939,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000111,ESC DIAMANTE,RURAL,5.644685941,-73.89598972,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000154,ESC JORGE ARMANDO QUIROGA,RURAL,5.672585121,-73.93563749,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000171,ESC MIGUEL ANTONIO LETRADO,RURAL,5.705124251,-73.90482347,"Tuesday, April 16, 2024"
15,BOYACÁ,OCCIDENTE,15106,BRICEÑO,315106000124,I.E. TECNICA MANUEL BRICEÑO,215106000022,ESC MINACHAL,RURAL,5.659973978,-73.92073611,"Tuesday, April 16, 2024"
